Molecule_CID,Chemical_Name,Spin_multiplicity,QM_Basis,No_canonical_orbitals,Geometry_convergence_category,Gas_Phase_Energy,Final_Energy,HOMO,LUMO,Polarizability,QM_Dipole,QM_Dipole_X,QM_Dipole_Y,QM_Dipole_Z,Lowest_Frequency,Highest_Frequency,Second_Lowest_Frequency,Num_Negative_Frequencies,Zero_Point_Energy,Entropy,Enthalpy,Free_Energy,Internal_Energy,Heat_Capacity,ln_Q,Total_Internal_Energy,Total_Enthalpy,Total_Free_Energy,alpha_HOMO,alpha_LUMO,beta_HOMO,beta_LUMO,S2_Value,tautomer_probability,Ionization_Penalty,Ionization_Penalty_Charging,Ionization_Penalty_Neutral,State_Penalty,Charging_Adjusted_Penalty,Tot_Q,Tot_abs_Q,Energy,Chemistry_Notes
10722,o-Tolualdehyde,1,cc-pvtz(-f),273.0,0.0,-385.02645675512,-385.02645675512,-0.263969799791633,-0.0774717437891997,92.9946646121327,3.00075514075959,2.36338409299042,1.84666026102601,0.0937705931640224,132.642119322408,3150.52315143166,211.427136689938,0.0,85.9680772293573,84.4627531468946,5.28404809904577,-19.8985217517009,4.6915625102185,29.2813725600411,33.5848198284225,-384.88198142196,-384.881037236067,-384.921168215845,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15124,
6654,Alpha-pinene,1,cc-pvtz(-f),369.0,0.0,-390.807840577594,-390.807840577594,-0.227701141421863,0.0139470479819921,110.944656398102,0.159440222913959,-0.018298238964071,0.157544462915972,0.0163126128558487,139.584983748207,3104.71096658928,206.383640593197,0.0,147.333023746837,91.2148726291173,6.46433800066628,-20.731376273705,5.87185241183901,39.5543553325131,34.9905156591898,-390.563693065113,-390.562748879221,-390.606088008867,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0286,
11142,B-phellandrene,1,cc-pvtz(-f),369.0,3.0,-390.829143034401,-390.829143034401,-0.206320305715276,-0.0100619998803875,121.041810670418,0.809362858934072,-0.192532685021004,0.247261262209115,0.746231378884119,85.9485799636641,3173.05330176266,96.943338977526,0.0,147.457632018921,95.0469573510638,6.79733032938566,-21.540920004834,6.20484474055839,40.2130420992403,36.3568674260426,-390.58426628894,-390.583322103048,-390.628481979813,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86255,
14896,Beta-pinene,1,cc-pvtz(-f),369.0,0.0,-390.804698616438,-390.804698616438,-0.246313055037635,0.0033672854147327,111.582155849574,0.689974097537706,-0.199626721602451,0.391399740493022,-0.53199593084649,138.152210000314,3163.63119225025,193.193076532623,0.0,147.78878485353,90.5660663614147,6.3448353823883,-20.6574373032675,5.75234979356103,39.0624324773026,34.8657211125682,-390.560015241943,-390.559071056051,-390.602101916901,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9775,
6616,Camphene,1,cc-pvtz(-f),369.0,3.0,-390.827297962561,-390.827297962561,-0.249237557732323,0.0049982871499779,110.283147483866,0.623874478188922,0.112999549635739,0.418268434338278,-0.448889722709069,118.109858088056,3161.41659470213,221.64662755657,0.0,148.299361778688,89.6180232286275,6.19499415550398,-20.5246194701113,5.6025085666767,38.4133883711645,34.6415505408939,-390.582039719135,-390.581095533243,-390.623675948205,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9733,
22311,D-limonene,1,cc-pvtz(-f),369.0,0.0,-390.82738340609,-390.82738340609,-0.241146341348285,0.012446189878177,115.792459781298,0.47464786830889,-0.37454333367753,0.291504322628882,-0.0057549957926271,89.905848010311,3177.71790856787,98.0555436043698,0.0,147.037778272034,96.0959600259938,6.94553701851286,-21.7054734632372,6.35305142968558,40.5540508858398,36.6346015372281,-390.582939557773,-390.581995371881,-390.62765366367,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90463,
7461,Gamma-Terpinene,1,cc-pvtz(-f),369.0,0.0,-390.829191982011,-390.829191982011,-0.224549589164652,0.009307904668007,115.715421472798,0.0769510487107208,-0.0594379522759371,0.0488709634198683,0.0004718700425419,-67.0267097012448,3087.5394722756,75.4878440587488,1.0,146.305064523909,95.3812545315503,6.80906675787429,-21.6288542807074,6.21658116904701,39.4560447732487,36.5052833158661,-390.586133266589,-390.585189080697,-390.630507792841,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284992,
521268,Isolimonene,1,cc-pvtz(-f),369.0,1.0,-390.824143715401,-390.824143715401,-0.248687132880905,0.0029149371923824,114.366345616012,0.62050629970995,-0.270642330714638,0.274858383294934,-0.486038749419814,79.8806622149751,3177.57487305871,101.277621341388,0.0,147.33350575585,95.0094790997968,6.80591927313678,-21.5211569204676,6.2134336843095,40.1416533953379,36.3235111980785,-390.57945109038,-390.578506904488,-390.623648974126,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49743,
6431006,Pinene,1,cc-pvtz(-f),369.0,0.0,-390.802872749409,-390.802872749409,-0.232855926371342,0.0080228641147795,110.320482018752,0.210496756713268,0.141452812499373,-0.139230408458299,-0.0701062036010882,175.445276867258,3126.50783972295,206.416767394543,0.0,147.572793311849,90.4974545714937,6.3812574800476,-20.6005586004432,5.78877189122032,39.3647629424237,34.769720966916,-390.55847553704,-390.557531351148,-390.600529612322,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3429,
17100,Alpha-terpineol,1,cc-pvtz(-f),410.0,3.0,-467.310703957899,-467.310703957899,-0.234516311075624,0.0160322934371644,120.579238066566,1.54201381495208,1.04377559788754,1.1207162281631,-0.179817248031071,84.693948238685,3756.65601190325,100.990849440859,0.0,164.432397200113,101.67774603557,7.84619544859166,-22.4690245319137,7.25370985976439,47.0563387915151,37.9233266692399,-467.037104729093,-467.036160543201,-467.084470921657,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99592,
2758,Eucalyptol,1,cc-pvtz(-f),410.0,3.0,-467.319377795436,-467.319377795436,-0.239716079047822,0.0267390654019468,114.570969642997,1.3893073433755,0.341218365437071,0.908239532051175,-0.994407297773412,93.9131589349324,3081.31966400541,213.636234108941,0.0,165.954737650016,95.114782836122,7.01239207632144,-21.3460804262683,6.41990648749417,43.8854552207687,36.0280162569343,-467.044681312947,-467.043737127054,-467.088929229896,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2049,
4458,Geraniol,1,cc-pvtz(-f),410.0,0.0,-467.275346762918,-467.275346762918,-0.227300729096813,-0.0035776777426037,130.027680474308,1.29168691570857,1.22621720281574,-0.222279432517949,0.339762142698334,53.0477505283745,3765.04743552928,67.4059070073008,0.0,162.541074437573,111.600025268801,8.88513173020262,-24.3884158036905,8.29264614137535,49.723504454818,41.1628844035907,-467.003105898443,-467.002161712551,-467.05518648608,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15731,
1531,Amino Methyl Propanediol,1,cc-pvtz(-f),267.0,3.0,-364.768596899648,-364.768596899648,-0.450478079170596,-0.159871365348574,61.6147664287354,2.11272982020529,-1.59022945396841,-0.0842348357363606,1.38841710928831,153.26617019408,3779.76289142456,174.57570895029,0.0,108.941620011947,85.6747638669477,5.77131854706896,-19.7726122998615,5.17883295824168,31.8745603171312,33.372309255653,-364.586734380553,-364.58579019466,-364.626497039845,,,,,,,0.0492,0.0492,0.0,0.042,0.0911433,1.0,1.0,4.60097,
8113,Diethanolamine,1,cc-pvtz(-f),267.0,0.0,-364.757928308604,-364.757928308604,-0.435592074902839,-0.154643557385074,62.4039987036505,2.85068897911405,-0.265175164624507,-0.378580559097055,2.81296756966419,81.3913574823737,3780.3903294431,84.4725285302407,0.0,109.715586354346,88.363367332549,5.81939086080931,-20.5261471093902,5.22690527198203,30.1585008899745,34.6441288977479,-364.574755787517,-364.573811601624,-364.615795889081,,,,,,,0.0062,0.0062,0.0,0.0046,0.0107498,1.0,1.0,4.30478,
13578,Diglycolamine,1,cc-pvtz(-f),267.0,0.0,-364.736196076428,-364.736196076428,-0.400076831672543,-0.162252009340485,63.7221513026651,9.83975591397485,-5.28978731636305,7.84453897618861,-2.70224995981227,74.7245571163402,3783.6252284975,123.30951615719,0.0,109.257097569764,89.6265210436248,5.9775894242209,-20.7445578249358,5.38510383539363,30.351807346939,35.0127635441669,-364.553502098272,-364.552557912379,-364.595142364928,,,,,,,0.0024,0.0024,0.0,0.0016,0.00400957,1.0,1.0,4.40592,
7519,Anisol,1,cc-pvtz(-f),251.0,0.0,-346.896175713897,-346.896175713897,-0.237117028711185,-0.0261221548378414,81.9262651237478,1.29029479547886,-1.2902306825152,-0.0128625476795943,-1.8419513861e-06,111.443198471146,3165.45250208939,238.403758345311,0.0,83.1142007321977,80.709220798434,4.76984620919452,-19.2936079718586,4.17736062036724,25.9628974921031,32.5638434684074,-346.757067755331,-346.756123569439,-346.794471124865,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7049,
342,M-cresol,1,cc-pvtz(-f),251.0,0.0,-346.913811896662,-346.913811896662,-0.223173961364533,-0.0093004407304829,81.7892289835063,1.59010435049857,-1.45887875131732,0.632538246800248,2.76437752713e-05,175.407421287571,3769.66221954428,224.629686847545,0.0,82.5983003554189,81.4420922138333,4.95585204714446,-19.3261077464099,4.36336645831718,27.4554797488005,32.6186967427557,-346.77522965851,-346.774285472618,-346.812981238905,,,,,,1.0,0.0007,0.0,0.0007,0.0004,0.00043055,0.0,0.0,5.2727,
2879,P-cresol,1,cc-pvtz(-f),251.0,0.0,-346.912936426078,-346.912936426078,-0.220987609860821,-0.0148440695852707,82.0513863438236,1.34571621145872,-0.268051714388765,-1.31874955928575,8.9276776774e-06,147.374472352955,3770.68570016319,184.053211309848,0.0,82.5775859391235,81.5688085131169,4.97636396737535,-19.3433762908105,4.38387837854807,27.4735040353941,32.647842674279,-346.774354510624,-346.773410324732,-346.812166298022,,,,,,1.0,0.0005,0.0,0.0005,0.0003,0.000289491,0.0,0.0,4.26467,
8418,Anthracene,1,cc-pvtz(-f),399.0,0.0,-539.706817421946,-539.706817421946,-0.224089633328332,-0.0942609008372541,171.664203291794,0.0020675776844496,0.0006975634725704,2.19473025612e-05,0.0019462273759455,108.82906014448,3147.28895184071,138.382344794529,0.0,121.189079823321,93.923831478778,6.38765694530765,-21.61573341009,5.79517135648038,40.1687652295757,36.4831378479175,-539.504455135398,-539.503510949506,-539.548137192924,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0991,
995,Phenanthrene,1,cc-pvtz(-f),399.0,0.0,-539.715482629201,-539.715482629201,-0.188656040654502,-0.017825024523926,162.745919039804,0.0271890946516856,-0.026493929640862,-0.0061088275461821,-2.80388013069e-05,119.105810828775,3163.97495013487,120.239876831776,0.0,121.440974691718,93.9696364139085,6.38272619265211,-21.6343209041547,5.79024060382483,40.028793121606,36.5145099089688,-539.512726780281,-539.511782594389,-539.55643060121,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2056,
9033,Aziridine,1,cc-pvtz(-f),123.0,0.0,-134.333526279934,-134.333526279934,-0.606062639432171,-0.202151050162489,26.5181972601691,1.52450574737378,-0.893839813394887,1.17343868228078,0.384980286109603,773.168747512118,3527.50404971897,803.942889854263,0.0,52.7473586970218,60.1758281458743,2.66540087616728,-15.2760222855251,2.07291528734001,10.5304481742154,25.78294320333,-134.246164611935,-134.245220426043,-134.273811903972,,,,,,,0.0185,0.0185,0.0,0.0147,0.0332038,1.0,1.0,10.1692,
11642,Misc. ethyleneamines,1,cc-pvtz(-f),123.0,0.0,-134.366052897359,-134.366052897359,-0.591047176646285,-0.295803153468331,28.6330525392351,1.76638589322597,1.5084280651526,-0.919110382950568,-3.853558105e-07,-131.122338881669,3546.0674955097,472.90808912111,1.0,51.08775038658,61.0065411708105,2.75971538711517,-15.429384862962,2.1672297982879,10.7813002558364,26.0417892922963,-134.281185683825,-134.280241497933,-134.309227674429,,,,,,,2.3062,0.0059,2.3003,0.0409,0.0468313,1.0,1.0,4.35355,This compound has an imine and may undergo hydrolysis.
5954,Benz(a)anthracene,1,cc-pvtz(-f),505.0,0.0,-693.404121955681,-693.404121955681,-0.170838434725253,-0.0352156407358145,227.757474781239,0.0476974992526311,-0.0381543416648266,-0.0286227555803677,0.0001884411445355,86.0102625717498,3160.22115581074,95.4273190576083,0.0,150.639696813233,105.836063955396,7.98579812124226,-23.5692243470592,7.39331253241498,51.6378726595441,39.7802491596639,-693.152280323163,-693.15133613727,-693.201622266766,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5893,
9136,Benzo(c)phenanthrene,1,cc-pvtz(-f),505.0,0.0,-693.398607282257,-693.398607282257,-0.181902072041344,-0.0309893950662394,215.844641118725,0.0755225855134252,0.065607002280644,0.0361555886422516,0.0095997700135198,99.3990208894296,3194.32212264119,102.758529966906,0.0,150.795084109033,105.488948505165,7.94827208266119,-23.5032579141537,7.35578649383391,51.4769269731188,39.6689106998779,-693.146577825869,-693.145633639976,-693.19575484372,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6882,
9171,Chrysene,1,cc-pvtz(-f),505.0,3.0,-693.407770994947,-693.407770994947,-0.198870157274642,-0.0448134799963969,220.683805438574,0.001516774977344,-0.0007404804710609,0.0013075103230149,0.0002066682343362,69.5699537317172,3170.59547959103,103.781144396352,0.0,150.845914688943,105.68248035348,7.98545334084477,-23.5237781765452,7.39296775201749,51.5932617493951,39.7035448965207,-693.155601282765,-693.154657096873,-693.204870253843,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1384,
9146,Benzo[a]fluoranthene,1,cc-pvtz(-f),547.0,3.0,-769.632147120803,-769.632147120803,-0.20459783368864,-0.0926237079471954,248.437051583727,0.602629661273089,-0.0322420821862352,-0.183774830915012,0.573018122143247,92.5803921196832,3185.47250291903,101.520633988128,0.0,158.096492765271,110.200592539781,8.6024157661508,-24.2538908995849,8.00993017732352,56.1600758526714,40.9358326294339,-769.367439684687,-769.366495498794,-769.418855356672,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3169,
9153,Benzo[b]fluoranthene,1,cc-pvtz(-f),547.0,0.0,-769.643789408274,-769.643789408274,-0.217863866252572,-0.0750285730150887,246.896193797806,0.372501925947108,-0.0507130484907024,-0.219970115903237,0.296308993546603,85.3623067630601,3153.45289773295,118.184133308884,0.0,158.25973316362,109.856120400605,8.56191315406167,-24.1916891433787,7.9694275652344,55.9237517508943,40.8308482089194,-769.378886377044,-769.377942191152,-769.430138379199,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6614,
9128,Benzo[e]pyrene,1,cc-pvtz(-f),547.0,0.0,-769.663223862469,-769.663223862469,-0.219328920642345,-0.0743338297507859,237.153948358981,0.085884526788687,-0.044728315096268,0.0733118344028901,0.0009511607902397,74.5296864071068,3172.98852580971,106.074183336119,0.0,158.876165053119,108.495324875058,8.41533435247977,-23.9325467590188,7.8228487636525,55.5701942371123,40.3934664577906,-769.397572072678,-769.396627886785,-769.448177516963,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2767,
9152,Benzo[j]fluoranthene,1,cc-pvtz(-f),547.0,0.0,-769.636725982924,-769.636725982924,-0.212645052146032,-0.0887977873975931,244.059199329865,0.397357768219034,0.383099836951444,-0.105403940615424,-0.0042095361418107,75.8152008927369,3186.06547528105,96.5046368728685,0.0,158.208467449506,109.708514520226,8.55682701134653,-24.1527665928589,7.96434142251926,56.0538940308335,40.7651545426872,-769.371912754094,-769.370968568202,-769.423094623932,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2858,
9158,Benzo[k]fluoranthene,1,cc-pvtz(-f),547.0,0.0,-769.640289882154,-769.640289882154,-0.207610591122301,-0.0737658241352663,255.410904130837,0.308649323710413,-0.0229507114595926,0.254936409836377,0.172467668883569,78.1487550122033,3146.57430617404,102.879457457687,0.0,158.112156585723,109.683965491131,8.53544896025046,-24.1668253509303,7.94296337142319,55.9917901090909,40.7888829815498,-769.375664202549,-769.374720016657,-769.426834408351,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5616,
9142,Perylene,1,cc-pvtz(-f),547.0,0.0,-769.651936378037,-769.651936378037,-0.199346220990541,-0.0898812231801281,245.932834951176,0.000583225677054,-3.47794781256e-05,-0.0005809378068231,3.81292916276e-05,57.4396219672102,3169.21889198098,114.830814738792,0.0,158.687324716964,108.455293590552,8.43483347854399,-23.9011123054792,7.84234788971671,55.7343133714748,40.3404112373221,-769.386554450643,-769.38561026475,-769.437140874773,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9201,
9163,Benzo(b)chrysene,1,cc-pvtz(-f),610.0,0.0,-847.095697592004,-847.095697592004,-0.201873412070032,-0.0793580500156683,292.042828342577,0.0225272932429196,0.0050270637862676,-0.0012990883272245,-0.0219207650427479,55.1143886538505,3171.99458127408,87.3405909188318,0.0,179.989436952646,117.151197009082,9.6003305077399,-25.3282988805178,9.00784491891263,63.2397315271619,42.7492235391765,-846.794511249953,-846.793567064061,-846.849229378429,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1318,
9176,"Dibenz(a,j)anthracene",1,cc-pvtz(-f),610.0,0.0,-847.100444347477,-847.100444347477,-0.231154289817499,-0.0915875707784826,283.960815321843,0.0728136314144174,0.0044852539830459,-0.0726328724974878,-0.0024846024281334,68.879571118803,3182.35824070032,80.3467615769565,0.0,179.986816072728,117.344003263886,9.60103664959189,-25.3850779235357,9.00855106076461,63.2106381532815,42.8450554785328,-846.799261056755,-846.798316870863,-846.854070793705,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2689,
9162,Picene,1,cc-pvtz(-f),610.0,3.0,-847.100674412758,-847.100674412758,-0.209235272511262,-0.0622351221370573,282.396359681489,0.0493133426864339,0.0336830872732828,0.000443038134544,0.0360147069384358,59.1578356348032,3180.591243827,74.5310416058791,0.0,180.244725769459,117.083745829735,9.59467614414469,-25.3138426749908,9.00219055531742,63.1506668435377,42.7248242866046,-846.799090252881,-846.798146066989,-846.853776333126,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.263,
129695190,Benzo[bjk]fluoranthene,1,cc-pvtz(-f),487.0,0.0,-691.951102705768,-691.951102705768,-0.206852056960996,-0.0876802709997767,208.569076164473,2.17835957864,-0.365926696262325,1.96102165415683,0.875066956719996,101.818744826189,3146.48896407609,140.772281408865,0.0,134.089183676783,101.364172760599,7.48471195159468,-22.737016156978,6.8922263627674,49.7212505132578,38.375644210996,-691.726434526593,-691.725490340701,-691.773651730375,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.834,
9144,Benzo[ghi]fluoranthene,1,cc-pvtz(-f),487.0,0.0,-692.176815438821,-692.176815438821,-0.225169259010689,-0.0794788392704868,208.021455552775,0.134173572420123,-0.106991339138779,0.0668962646813922,0.0456102034302171,95.1033921408416,3143.28629127871,133.295421136758,0.0,136.788674549402,100.891692187161,7.35233493451131,-22.7285230910907,6.75984934568403,48.4821826976113,38.3613095739222,-691.948056303289,-691.947112117397,-691.995049016303,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5934,
33743,Cyclopenta[cd]pyrene,1,cc-pvtz(-f),487.0,0.0,-692.184668378964,-692.184668378964,-0.208643541275166,-0.0883681998034239,214.61129171575,0.773708938080437,0.752644327466328,-0.0915479397600448,-0.154178506686267,117.682769889087,3181.72054779588,138.202018721907,0.0,136.731135451014,100.509173849146,7.33356813075758,-22.6332420523654,6.74108254193031,48.5866201049387,38.2004937827502,-691.956030844628,-691.955086658736,-692.002841810835,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.605,
9117,Benzo(ghi)perylene,1,cc-pvtz(-f),591.0,3.0,-845.921121176627,-845.921121176627,-0.19951682023016,-0.0719160364339788,265.078552816714,0.0369444788671018,-0.012286825150213,0.0133930197118316,-0.0321645063616453,78.2300699979855,3168.31906878124,110.433703610226,0.0,166.861378238495,110.940754138289,8.81587048967272,-24.2611153566583,8.22338490084544,59.4996564232722,40.9480261025067,-845.642105844572,-845.64116165868,-845.693873191219,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5879,
9118,"Dibenzo[def,mno]chrysene",1,cc-pvtz(-f),591.0,0.0,-845.911334324548,-845.911334324548,-0.196601126292893,-0.091861693246204,285.879010417194,0.002162704636642,0.0017484862030653,-0.0012719708577687,-4.66634764046e-05,81.5019731226793,3143.93075812026,113.670198543338,0.0,166.740009572522,110.658315060309,8.79357792191229,-24.1991987133189,8.20109233308502,59.5547935705715,40.8435228968474,-845.632547931244,-845.631603745352,-845.68418108197,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8678,
67450,"Indeno[1,2,3-cd]fluoranthene",1,cc-pvtz(-f),591.0,3.0,-845.856347160293,-845.856347160293,-0.210601087236902,-0.0947984495062647,280.037120268159,0.0023036973986769,0.0009943416792199,-0.0008382427247047,0.001901487697598,58.3001495081661,3148.23367284273,131.575088299992,0.0,165.690795920626,113.756037635245,9.14264215501889,-24.7737204659293,8.55015656619162,60.3975314424351,41.8132034484834,-845.578676526117,-845.577732340225,-845.631781504807,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8257,
9131,"Indeno[1,2,3-cd]pyrene",1,cc-pvtz(-f),591.0,0.0,-845.894397712234,-845.894397712234,-0.206470848155275,-0.0860250090228737,277.520459314078,0.617712150049386,0.303556761222979,-0.106308994521513,0.527370828467289,81.8127397443322,3146.98059505981,110.446224156183,0.0,166.257894963673,112.248569194184,8.95625791707829,-24.5106529881676,8.36377232825101,59.8931600626631,41.369196906008,-845.616120370393,-845.615176184501,-845.668509102178,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5031,
10249,Beta-Nicotyrine,1,cc-pvtz(-f),359.0,0.0,-496.741882898987,-496.741882898987,-0.216272231925949,-0.0551427738245287,128.936651522439,3.62311704744177,-2.70508008284191,2.1634453812324,1.06255492436832,89.1665501480829,3215.29338711363,117.739155319469,0.0,112.427492817537,94.6967277814076,6.47557300058265,-21.758256387444,5.88308741175537,37.5789609066019,36.7236888082136,-496.553342987025,-496.552398801133,-496.597392272527,,,,,,,0.0031,0.0,0.0031,0.0022,0.00215052,0.0,0.0,15.1513,
12333591,Dimethylnaphthyridine,1,cc-pvtz(-f),359.0,0.0,-496.769384535119,-496.769384535119,-0.25045796991757,-0.0669528775698976,131.839317995068,3.95281610993409,-2.65266553978876,2.93054956102435,-5.78938050072e-05,112.690586226552,3150.7141091001,118.603189994693,0.0,111.623197525144,94.7991369206238,6.58849298668499,-21.675869686199,5.99600739785772,38.4910453794295,36.5846361412819,-496.581946399846,-496.581002213953,-496.626044343234,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8172,
2365,beta-Propiolactone,1,cc-pvtz(-f),151.0,0.0,-267.253447105952,-267.253447105952,-0.309628571457858,-0.0270457384972334,38.3284513252313,4.19507897748356,1.97982039848751,-3.57959957259107,0.930304099186412,216.778896027344,3099.64231468739,493.400910883909,0.0,42.7979506559817,67.7345527044034,3.23968770495085,-16.955369183867,2.64720211612358,14.3722556835036,28.6173529003926,-267.181025644692,-267.180081458799,-267.212264330699,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45546,This compound has an ester and may undergo hydrolysis at high or low pH.
880,Methylglyoxal,1,cc-pvtz(-f),151.0,0.0,-267.250086986421,-267.250086986421,-0.263895770459164,-0.10717419614124,39.8406521679894,0.972103185375006,-0.950462458788755,-0.0830418518822494,-0.186305577708864,173.677876731738,3114.03031712682,209.540441703802,0.0,40.7642136740507,72.6755041907675,3.93481175815816,-17.7333898163192,3.34232616933088,17.4834194486772,29.930499831092,-267.179798740662,-267.17885455477,-267.213385032174,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16165,
260716,Bicyclo[3.2.1]octane,1,cc-pvtz(-f),307.0,0.0,-313.41037441953,-313.41037441953,-0.328687930186152,-0.0123068730417613,87.0485538681634,0.0361985745223387,-0.0141580129569849,-0.0252278544998063,0.0217587413214955,221.810009629269,3042.15170531792,288.621082238582,0.0,128.991498572549,78.3306130271632,4.57561625434962,-18.7786560196991,3.98313066552234,27.662507430556,31.6947051098209,-313.198465857834,-313.197521671942,-313.234739074054,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3413,
136508,Cis-bicyclo[3.3.0]octane,1,cc-pvtz(-f),307.0,3.0,-313.409651316679,-313.409651316679,-0.305461940344533,0.0283759982098559,87.8898312244845,0.105225790612838,0.0097370841565937,-0.0632497447594394,-0.0835291924424629,139.832841907961,3040.68122697829,216.794683230101,0.0,128.48490917393,80.2146373532346,4.76906572336138,-19.1469284035055,4.1765801345341,28.126027246996,32.3162769940171,-313.198241775229,-313.197297589337,-313.235410152207,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23046,
136101,Bicyclo[3.3.1]nonane,1,cc-pvtz(-f),347.0,3.0,-352.744120553839,-352.744120553839,-0.283742220935532,0.020020949286114,98.4394895534784,0.0156335014609243,-0.0089930768169389,-0.0050362819452179,-0.0117544375221289,166.120944655312,3053.60715650683,246.450711473436,0.0,147.469301167735,82.9381350741965,5.19226224254173,-19.53574272983,4.59977665371446,32.062774619963,32.9725196666769,-352.501783051233,-352.50083886534,-352.540245449869,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1821,
261,Butyraldehyde,1,cc-pvtz(-f),185.0,3.0,-232.549195275426,-232.549195275426,-0.26506574790301,-0.0400898262300083,51.7384546769608,2.94679169200035,-1.80036720169052,1.71791651201292,1.57829720676199,118.01707708425,3055.23357281084,144.345261756342,0.0,70.6782427731058,75.9254786703625,4.35958734430567,-18.2775941212629,3.7671017554784,20.3112564694005,30.8490104500944,-232.430559066592,-232.429614880699,-232.465689525861,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14391,
6561,Isobutyraldehyde,1,cc-pvtz(-f),185.0,0.0,-232.550647182777,-232.550647182777,-0.26013618893533,-0.0369190801846964,51.270075100965,2.87045898528321,-1.61167955261996,-2.28403911661469,-0.652065272525579,126.384407040006,3061.55119379048,283.733447586567,0.0,70.4937348049925,75.2679479308177,4.33835545713606,-18.1027832184372,3.74586986830879,20.8824557169065,30.5539637753361,-232.432338841273,-232.431394655381,-232.467156886468,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80327,
10557,Methallyl alcohol,1,cc-pvtz(-f),185.0,0.0,-232.529263557763,-232.529263557763,-0.253610264147938,-0.0001237652896017,53.3360419814546,1.52444222012175,1.21967566413538,-0.102248864431543,-0.908768687031045,128.92996658725,3775.23871430181,259.73167413974,0.0,70.7659773669735,75.192184947529,4.35486519806728,-18.0636847440385,3.76237960924001,21.3809276995636,30.4879731839428,-232.410495060172,-232.40955087428,-232.445277107928,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19114,
